"Customer ID",Age,Gender,"Loyalty Member","Product Type",SKU,Rating,"Order Status","Payment Method","Total Price","Unit Price",Quantity,"Purchase Date","Shipping Type","Add-on Total","Add-ons Purchased1","Add-ons Purchased2","Add-ons Purchased3"
1182,78,Male,Yes,Smartphone,SKU1004,2,Completed,"Debit Card",3955.95,791.19,5,2023-11-15,Standard,37.96,Accessory,None,None
1182,78,Male,No,Smartphone,SKU1004,2,Completed,"Debit Card",7911.9,791.19,10,2023-11-17,Overnight,16.81,Accessory,None,None
1183,80,Male,No,Laptop,SKU1005,3,Cancelled,"Credit Card",463.96,463.96,1,2023-09-29,Standard,133.13,"Impulse Item","Extended Warranty","Extended Warranty"
1183,80,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2024-09-18,Standard,0,None,None,None
1184,71,Female,Yes,Laptop,SKU1005,3,Completed,"Debit Card",1391.88,463.96,3,2024-08-09,Express,90.9,Accessory,"Extended Warranty",Accessory
1185,49,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-02-06,Express,0,None,None,None
1186,18,Male,No,Tablet,SKU1002,3,Cancelled,"Credit Card",247.03,247.03,1,2023-12-01,Express,125.76,Accessory,Accessory,Accessory
1187,55,Female,No,Smartwatch,SKU1003,3,Completed,"Debit Card",2534.49,844.83,3,2024-02-02,Express,0,None,None,None
1188,52,Male,No,Smartphone,SKU1004,2,Completed,"Credit Card",2373.57,791.19,3,2024-01-28,Standard,75.39,"Impulse Item","Extended Warranty",Accessory
1188,52,Male,Yes,Tablet,SKU1002,3,Cancelled,"Credit Card",1976.24,247.03,8,2024-08-21,Standard,86.82,"Extended Warranty","Impulse Item",None
1189,31,Male,No,Tablet,SKU1002,3,Completed,"Credit Card",494.06,247.03,2,2023-11-17,Express,0,None,None,None
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-03,Overnight,46.11,"Extended Warranty",Accessory,None
1190,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2023-12-26,Express,0,None,None,None
1190,63,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-08-10,Standard,38.32,Accessory,"Impulse Item",None
1192,60,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-11-24,Overnight,131.53,"Impulse Item","Extended Warranty","Impulse Item"
1192,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-02-25,Standard,11.99,Accessory,None,None
1192,60,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2024-09-14,Overnight,51.93,Accessory,Accessory,"Extended Warranty"
1193,19,Female,Yes,Tablet,SKU1002,3,Completed,"Credit Card",494.06,247.03,2,2024-06-04,Express,44.39,"Extended Warranty",Accessory,None
1193,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-08-18,Overnight,88.37,Accessory,"Impulse Item",Accessory
1194,61,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2023-11-12,Express,0,None,None,None
1195,32,Female,No,Laptop,SKU1005,3,Completed,"Credit Card",3247.72,463.96,7,2023-10-13,Overnight,0,None,None,None
1196,77,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2023-12-14,Standard,0,None,None,None
1196,77,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-04-07,Express,0,None,None,None
1196,77,Male,No,Laptop,SKU1005,3,Completed,"Debit Card",463.96,463.96,1,2024-05-10,Express,31.26,Accessory,None,None
1197,77,Female,Yes,Smartphone,SKU1001,5,Completed,"Credit Card",62.25,20.75,3,2024-05-10,Overnight,17.61,"Extended Warranty",None,None
1197,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-06-30,Standard,36.12,"Extended Warranty",None,None
1197,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,2024-09-21,Express,0,None,None,None
1199,60,Female,Yes,Tablet,SKU1002,3,Completed,"Debit Card",1482.18,247.03,6,2024-07-11,Express,22.07,"Impulse Item",None,None
1203,43,Male,No,Smartphone,SKU1004,2,Cancelled,"Credit Card",4747.14,791.19,6,2024-01-17,Standard,23.52,Accessory,Accessory,None
1203,43,Male,No,Laptop,SKU1005,3,Completed,"Credit Card",2319.8,463.96,5,2024-04-30,Standard,22.29,Accessory,None,None
1205,74,Male,No,Tablet,SKU1002,3,Completed,"Debit Card",1729.21,247.03,7,2024-08-02,Standard,0,None,None,None
1208,62,Male,No,Smartwatch,SKU1003,3,Completed,"Debit Card",844.83,844.83,1,2024-07-25,Standard,0,None,None,None
1210,24,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,2024-02-26,Standard,0,None,None,None
1210,24,Female,No,Tablet,SKU1002,3,Cancelled,"Debit Card",741.09,247.03,3,2024-04-29,Overnight,31.5,Accessory,None,None
1211,24,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-01-04,Standard,25.55,"Impulse Item",None,None
1211,24,Male,No,Tablet,SKU1002,3,Completed,"Debit Card",2223.27,247.03,9,2024-01-29,Overnight,83.33,Accessory,Accessory,Accessory
1211,24,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-07,Standard,0,None,None,None
1212,79,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,6758.64,844.83,8,2024-04-10,Overnight,45.67,"Extended Warranty","Extended Warranty",None
1215,47,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-12-18,Standard,33.58,"Extended Warranty",None,None
1215,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-09-15,Overnight,121.35,Accessory,"Impulse Item","Impulse Item"
1216,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,2024-09-20,Express,60.11,"Extended Warranty","Extended Warranty","Impulse Item"
1217,43,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-02-09,Express,45.61,"Extended Warranty",None,None
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-02-15,Express,0,None,None,None
1217,43,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-03-22,Overnight,35.86,Accessory,None,None
1217,43,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-24,Express,112.77,Accessory,"Impulse Item","Impulse Item"
1218,48,Female,No,Smartwatch,SKU1003,3,Cancelled,"Debit Card",2534.49,844.83,3,2023-12-29,Overnight,39.54,"Extended Warranty","Extended Warranty",None
1220,72,Male,No,Smartwatch,SKU1003,3,Cancelled,"Credit Card",8448.3,844.83,10,2024-03-13,Standard,64.55,"Impulse Item","Extended Warranty","Extended Warranty"
1220,72,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-08-08,Overnight,56.39,"Extended Warranty","Extended Warranty",None
1222,32,Male,No,Smartwatch,SKU1003,3,Completed,"Credit Card",8448.3,844.83,10,2024-08-13,Standard,71.08,"Impulse Item","Impulse Item",None
1223,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-03-08,Standard,0,None,None,None
1224,63,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-19,Standard,30.03,"Extended Warranty",None,None
1224,63,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-06-28,Standard,103.02,Accessory,Accessory,"Extended Warranty"
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,"Debit Card",927.92,463.96,2,2024-05-25,Overnight,38.07,"Extended Warranty",None,None
1226,40,Female,No,Laptop,SKU1005,3,Cancelled,"Credit Card",3711.68,463.96,8,2024-08-18,Express,0,None,None,None
1227,23,Female,No,Smartphone,SKU1004,2,Completed,"Debit Card",1582.38,791.19,2,2024-02-10,Overnight,70.87,"Extended Warranty","Impulse Item",None
1228,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2023-10-18,Express,25.66,"Extended Warranty",None,None
1229,67,Male,No,Tablet,SKU1002,3,Cancelled,"Credit Card",494.06,247.03,2,2024-01-11,Overnight,0,None,None,None
1232,22,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-02-23,Standard,12.25,Accessory,None,None
1234,58,Male,Yes,Smartwatch,SKU1003,3,Completed,"Credit Card",4224.15,844.83,5,2024-05-27,Standard,32.58,Accessory,None,None
1234,58,Male,No,Smartwatch,SKU1003,3,Completed,"Debit Card",8448.3,844.83,10,2024-09-23,Overnight,24.63,"Extended Warranty",None,None
1235,38,Female,No,Smartphone,SKU1001,5,Completed,"Credit Card",103.75,20.75,5,2024-08-22,Express,37.79,"Impulse Item",Accessory,None
1236,55,Male,Yes,Smartphone,SKU1001,5,Cancelled,"Debit Card",186.75,20.75,9,2024-08-14,Standard,16.2,Accessory,None,None
1236,55,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-09-01,Overnight,20.42,"Impulse Item",Accessory,None
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-03-12,Express,84.41,"Impulse Item","Impulse Item","Impulse Item"
1237,72,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-04-06,Standard,117.41,"Extended Warranty",Accessory,"Extended Warranty"
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-12-12,Overnight,33.26,"Impulse Item",None,None
1244,70,Male,No,Smartphone,SKU1004,2,Completed,"Credit Card",4747.14,791.19,6,2024-02-05,Overnight,38.51,"Extended Warranty",Accessory,None
1244,70,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-02-07,Standard,66.81,"Impulse Item","Extended Warranty","Impulse Item"
1244,70,Male,Yes,Smartphone,SKU1001,5,Cancelled,"Credit Card",186.75,20.75,9,2024-05-23,Express,0,None,None,None
1244,70,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-07-23,Standard,66.63,Accessory,Accessory,None
1245,39,Female,Yes,Smartwatch,SKU1003,3,Cancelled,"Debit Card",5913.81,844.83,7,2024-07-24,Overnight,0,None,None,None
1246,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-01-05,Standard,0,None,None,None
1247,47,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2023-10-18,Overnight,0,None,None,None
1247,47,Male,No,Tablet,SKU1002,3,Completed,"Credit Card",1729.21,247.03,7,2024-05-25,Overnight,42.34,"Impulse Item",None,None
1248,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,741.09,247.03,3,2023-11-04,Overnight,0,None,None,None
1248,66,Male,No,Smartphone,SKU1001,5,Completed,"Credit Card",62.25,20.75,3,2024-02-15,Express,81.47,"Impulse Item","Impulse Item",None
1248,66,Male,No,Laptop,SKU1005,3,Cancelled,"Debit Card",3711.68,463.96,8,2024-04-07,Standard,54.16,"Extended Warranty","Extended Warranty",None
1250,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2023-10-14,Standard,49.01,"Impulse Item",None,None
1250,32,Female,No,Smartphone,SKU1004,2,Cancelled,"Credit Card",3955.95,791.19,5,2024-08-26,Overnight,41.67,Accessory,None,None
1251,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-06-13,Express,75.04,"Impulse Item","Extended Warranty","Extended Warranty"
1252,29,Female,No,Smartphone,SKU1004,2,Completed,"Credit Card",7911.9,791.19,10,2024-04-15,Express,27.99,Accessory,None,None
1253,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2023-12-27,Express,79.98,"Extended Warranty","Extended Warranty",None
1253,58,Female,No,Smartphone,SKU1004,2,Completed,"Debit Card",7911.9,791.19,10,2024-02-15,Express,0,None,None,None
1254,47,Female,No,Tablet,SKU1002,3,Completed,"Credit Card",2223.27,247.03,9,2024-03-16,Overnight,75.85,"Extended Warranty","Impulse Item",None
1255,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-03-12,Overnight,5.37,"Impulse Item",None,None
1255,49,Male,No,Smartphone,SKU1001,5,Completed,"Credit Card",103.75,20.75,5,2024-08-10,Express,75.25,"Extended Warranty","Extended Warranty","Extended Warranty"
1256,31,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-06-28,Standard,92.17,"Impulse Item",Accessory,Accessory
1257,55,Male,No,Smartphone,SKU1001,5,Completed,"Credit Card",124.5,20.75,6,2024-07-17,Express,84.68,"Extended Warranty","Extended Warranty",Accessory
1258,65,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-05-10,Express,94.38,"Impulse Item","Impulse Item",Accessory
1261,76,Male,No,Smartphone,SKU1004,2,Completed,"Credit Card",791.19,791.19,1,2024-01-31,Standard,26.35,"Impulse Item",None,None
1262,44,Male,Yes,Smartphone,SKU1004,2,Completed,"Credit Card",3955.95,791.19,5,2023-11-24,Overnight,121.05,Accessory,"Impulse Item",Accessory
1263,20,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-10-19,Standard,54.86,"Impulse Item","Impulse Item",None
1263,20,Male,No,Smartwatch,SKU1003,3,Completed,"Debit Card",6758.64,844.83,8,2023-10-22,Express,0,None,None,None
1264,76,Female,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-04-17,Express,0,None,None,None
1265,29,Female,No,Tablet,SKU1002,3,Completed,"Debit Card",247.03,247.03,1,2023-10-12,Express,7.28,"Impulse Item",None,None
1265,29,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2023-11-09,Overnight,46.57,"Impulse Item",Accessory,None
1265,29,Female,No,Smartphone,SKU1004,2,Completed,"Debit Card",1582.38,791.19,2,2024-06-26,Express,0,None,None,None
1265,29,Female,No,Smartphone,SKU1001,5,Cancelled,"Debit Card",20.75,20.75,1,2024-09-21,Standard,67.15,Accessory,"Extended Warranty",None
1266,23,Male,No,Smartphone,SKU1004,2,Cancelled,"Debit Card",791.19,791.19,1,2024-06-04,Standard,0,None,None,None
1267,47,Male,Yes,Tablet,SKU1002,3,Completed,"Debit Card",1729.21,247.03,7,2024-01-12,Overnight,0,None,None,None
1268,54,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2023-09-30,Standard,0,None,None,None
1268,54,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-04-18,Standard,0,None,None,None
1268,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-07-22,Express,14.76,Accessory,None,None
1269,72,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-07-31,Overnight,96.66,"Extended Warranty",Accessory,Accessory
1271,36,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2023-10-11,Express,0,None,None,None
1271,36,Female,No,Smartwatch,SKU1003,3,Cancelled,"Credit Card",6758.64,844.83,8,2024-09-19,Express,24.46,"Impulse Item",None,None
1272,27,Female,No,Tablet,SKU1002,3,Completed,"Debit Card",2470.3,247.03,10,2024-03-11,Overnight,40.76,"Extended Warranty",None,None
1276,30,Male,No,Tablet,SKU1002,3,Cancelled,"Debit Card",1235.15,247.03,5,2024-03-04,Standard,112.19,"Extended Warranty",Accessory,Accessory
1276,30,Male,No,Tablet,SKU1002,3,Completed,"Debit Card",1729.21,247.03,7,2024-03-13,Standard,36.6,"Impulse Item","Extended Warranty",None
1277,20,Female,No,Smartwatch,SKU1003,3,Cancelled,"Debit Card",3379.32,844.83,4,2024-03-08,Express,84.33,"Impulse Item","Impulse Item","Impulse Item"
1277,20,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-06-13,Express,38.42,"Impulse Item",Accessory,None
1278,57,Male,No,Smartwatch,SKU1003,3,Completed,"Credit Card",844.83,844.83,1,2023-10-08,Standard,23.78,Accessory,None,None
1278,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2023-11-24,Overnight,39.99,"Impulse Item","Impulse Item",None
1278,57,Male,No,Laptop,SKU1005,3,Completed,"Debit Card",3247.72,463.96,7,2024-02-05,Standard,39.33,"Extended Warranty",Accessory,None
1278,57,Male,No,Laptop,SKU1005,3,Completed,"Credit Card",2319.8,463.96,5,2024-08-05,Standard,43.26,Accessory,"Extended Warranty",None
1280,72,Male,No,Smartphone,SKU1001,5,Completed,"Debit Card",124.5,20.75,6,2023-11-26,Overnight,23.94,"Impulse Item",Accessory,None
1280,72,Male,No,Smartwatch,SKU1003,3,Completed,"Debit Card",6758.64,844.83,8,2024-08-21,Standard,0,None,None,None
1283,36,Male,No,Smartphone,SKU1001,5,Completed,"Debit Card",186.75,20.75,9,2024-05-05,Express,102.23,"Impulse Item","Extended Warranty","Extended Warranty"
1286,73,Male,No,Tablet,SKU1002,3,Completed,"Debit Card",988.12,247.03,4,2023-11-20,Express,82.32,Accessory,"Extended Warranty",None
1286,73,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-08,Express,46.24,Accessory,None,None
1286,73,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-07-12,Standard,123.65,Accessory,"Impulse Item",Accessory
1287,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-07,Express,0,None,None,None
1287,52,Female,No,Laptop,SKU1005,3,Cancelled,"Debit Card",1855.84,463.96,4,2024-03-21,Standard,0,None,None,None
1287,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-05-01,Overnight,0,None,None,None
1287,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-08-12,Standard,80.21,Accessory,"Impulse Item",Accessory
1288,32,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-03-20,Express,8.99,"Impulse Item",None,None
1290,54,Male,No,Laptop,SKU1005,3,Cancelled,"Debit Card",3711.68,463.96,8,2024-01-08,Standard,63.37,"Impulse Item","Impulse Item","Extended Warranty"
1292,56,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-11-18,Overnight,105.63,"Extended Warranty","Extended Warranty","Extended Warranty"
1292,56,Male,Yes,Tablet,SKU1002,3,Completed,"Debit Card",1976.24,247.03,8,2024-03-31,Express,21.98,"Extended Warranty","Extended Warranty",None
1292,56,Male,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-06-29,Express,47.2,Accessory,"Impulse Item",None
1293,49,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2023-10-30,Express,57.53,"Impulse Item","Extended Warranty",None
1294,56,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-03-06,Standard,16.04,"Impulse Item",None,None
1295,19,Male,No,Smartphone,SKU1004,2,Cancelled,"Debit Card",4747.14,791.19,6,2024-08-07,Overnight,0,None,None,None
1296,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-10-18,Express,0,None,None,None
1296,60,Female,No,Smartwatch,SKU1003,3,Completed,"Debit Card",6758.64,844.83,8,2023-12-23,Standard,19.74,"Impulse Item",None,None
1298,34,Male,No,Tablet,SKU1002,3,Completed,"Credit Card",1729.21,247.03,7,2023-11-03,Express,76.31,"Impulse Item","Extended Warranty",None
1299,59,Male,No,Smartphone,SKU1004,2,Completed,"Credit Card",7911.9,791.19,10,2023-11-28,Overnight,53.4,"Impulse Item","Impulse Item",Accessory
1300,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-04-19,Overnight,86.54,"Extended Warranty",Accessory,None
1301,71,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-03-24,Standard,85.84,"Extended Warranty",Accessory,None
1301,71,Female,Yes,Smartphone,SKU1004,2,Completed,"Credit Card",791.19,791.19,1,2024-08-01,Standard,30.63,"Impulse Item",Accessory,None
1302,46,Male,No,Smartphone,SKU1001,5,Completed,"Debit Card",145.25,20.75,7,2024-08-31,Express,95.51,Accessory,"Extended Warranty",Accessory
1303,34,Male,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-06-21,Express,31.39,"Impulse Item",None,None
1303,34,Male,No,Smartphone,SKU1004,2,Completed,"Debit Card",2373.57,791.19,3,2024-06-24,Express,64.27,Accessory,Accessory,None
1304,23,Female,No,Tablet,SKU1002,3,Completed,"Debit Card",741.09,247.03,3,2023-10-24,Express,0,None,None,None
1305,24,Male,No,Smartphone,SKU1004,2,Completed,"Credit Card",3164.76,791.19,4,2023-11-08,Overnight,78.2,"Extended Warranty","Impulse Item",None
1305,24,Male,No,Smartwatch,SKU1003,3,Cancelled,"Credit Card",5913.81,844.83,7,2024-06-13,Standard,29.83,"Impulse Item",None,None
1306,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2023-10-06,Overnight,30.16,"Impulse Item",None,None
1306,33,Female,No,Smartphone,SKU1001,5,Completed,"Debit Card",62.25,20.75,3,2024-01-28,Express,53.16,"Impulse Item",Accessory,"Impulse Item"
1307,50,Female,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-03-18,Standard,82.51,Accessory,"Impulse Item",Accessory
1307,50,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2024-05-25,Express,26.92,Accessory,"Impulse Item",None
1308,30,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-01-07,Standard,41.62,Accessory,"Impulse Item",None
1309,40,Male,No,Laptop,SKU1005,3,Cancelled,"Credit Card",2783.76,463.96,6,2024-04-07,Overnight,59.35,Accessory,Accessory,"Extended Warranty"
1309,40,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-08-24,Overnight,118.06,"Extended Warranty",Accessory,"Extended Warranty"
1310,77,Male,Yes,Laptop,SKU1005,3,Cancelled,"Debit Card",4175.64,463.96,9,2023-11-26,Overnight,55.81,Accessory,Accessory,"Extended Warranty"
1310,77,Male,No,Smartphone,SKU1004,2,Cancelled,"Debit Card",7120.71,791.19,9,2024-08-23,Standard,0,None,None,None
1311,23,Female,Yes,Smartwatch,SKU1003,3,Completed,"Credit Card",2534.49,844.83,3,2024-08-30,Express,100.29,Accessory,"Extended Warranty",Accessory
1312,53,Female,Yes,Smartphone,SKU1001,5,Completed,"Debit Card",83,20.75,4,2024-06-13,Express,118.23,Accessory,"Impulse Item",Accessory
1313,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-01-07,Express,31.97,Accessory,None,None
1313,51,Male,No,Smartphone,SKU1004,2,Completed,"Debit Card",4747.14,791.19,6,2024-06-20,Express,40.54,Accessory,"Extended Warranty",None
1314,30,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2023-12-09,Overnight,27.93,Accessory,None,None
1314,30,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2024-09-07,Express,0,None,None,None
1315,48,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-03-17,Express,0,None,None,None
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-05-29,Express,47.9,Accessory,"Impulse Item",None
1315,48,Male,Yes,Laptop,SKU1005,3,Cancelled,"Credit Card",4639.6,463.96,10,2024-06-08,Overnight,0,None,None,None
1315,48,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-06-25,Overnight,0,None,None,None
1316,52,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-05-11,Overnight,0,None,None,None
